tick,population,births_cum,deaths_cum,deaths_starvation,deaths_damage,deaths_predation,deaths_disaster,corpse_count,corpse_matter,corpse_energy,total_energy,total_biomass,nutrient_total,chemical_total,mean_age,max_age,max_generation,n_lineages,light_supply_cum,flow_light_cum,flow_chemical_cum,flow_nutrient_cum,flow_corpse_matter_cum,flow_corpse_energy_cum,flow_predation_energy_cum,flow_predation_matter_cum,top_lineage_id,top_lineage_frac,mean_body_size,mean_membrane_strength,mean_movement_power,mean_movement_efficiency,mean_sensory_range,mean_light_absorption,mean_chemical_absorption,mean_nutrient_absorption,mean_predation_efficiency,mean_corpse_digestion,mean_repair_rate,mean_damage_resistance,mean_reproduction_investment,mean_mutation_rate,var_body_size,var_membrane_strength,var_movement_power,var_movement_efficiency,var_sensory_range,var_light_absorption,var_chemical_absorption,var_nutrient_absorption,var_predation_efficiency,var_corpse_digestion,var_repair_rate,var_damage_resistance,var_reproduction_investment,var_mutation_rate
20,200,200,0,0,0,0,0,0,0,0,5645.997256,131.232542,3148.767458,1901.215657,19.47,20,1,100,24960.0,1981.962,2.9532,51.2325,0.0,0.0,0.0,0.0,0,0.01,0.996945,0.49712,0.500864,1.002652,0.399918,0.29906,0.299686,0.501236,0.049996,0.199397,0.298514,0.500673,0.401626,0.050149,0.001514,0.000353,0.000319,0.001747,0.000241,0.000161,0.000116,0.000403,4e-06,8.6e-05,0.000131,0.000373,0.000334,1.6e-05
40,201,201,0,0,0,0,0,0,0,0,5987.945735,195.037553,3084.962447,2291.01573,39.28,40,2,100,49920.0,3988.842,7.6461,115.0376,0.0,0.0,0.0,0.0,85,0.014925,0.996031,0.496739,0.500765,1.00273,0.400011,0.299045,0.299721,0.501592,0.050035,0.199441,0.298494,0.500612,0.401724,0.050192,0.001674,0.000381,0.000319,0.00174,0.000241,0.000161,0.000115,0.000426,4e-06,8.6e-05,0.00013,0.000372,0.000334,1.7e-05
60,213,213,0,0,0,0,0,0,0,0,6010.487227,237.263765,3042.736235,2475.065244,56.7,60,2,100,74880.0,6030.774,13.8814,157.2638,0.0,0.0,0.0,0.0,26,0.018779,0.995739,0.496779,0.501307,1.002573,0.399809,0.298931,0.29941,0.501089,0.050008,0.199387,0.298665,0.499787,0.402068,0.050027,0.001674,0.000408,0.000442,0.001895,0.000286,0.000178,0.000141,0.000451,5e-06,8.8e-05,0.000139,0.000431,0.00037,1.7e-05
80,216,219,3,3,0,0,0,3,3.464442,0.0,5939.346783,245.335391,3031.200167,2547.007127,74.75,80,2,100,99840.0,8103.366,23.1769,169.0718,0.0,0.0,0.0,0.0,52,0.023148,0.995093,0.496809,0.50097,1.001608,0.399891,0.299258,0.299788,0.500231,0.049969,0.199687,0.298925,0.499513,0.402254,0.050028,0.001622,0.000422,0.000441,0.001792,0.000301,0.000176,0.000143,0.000473,5e-06,9e-05,0.000146,0.000438,0.000358,1.9e-05
100,207,226,19,19,0,0,0,9,5.298416,0.0,5914.769702,236.453465,3038.248119,2571.632794,91.59,100,3,100,124800.0,10201.341,35.669,179.2332,0.0,0.0,0.0,0.0,26,0.024155,0.996519,0.496652,0.500963,1.001558,0.39916,0.299456,0.299252,0.499958,0.049856,0.199296,0.299095,0.498363,0.402415,0.05013,0.001666,0.00039,0.000425,0.001884,0.000263,0.000192,0.000154,0.000444,5e-06,8e-05,0.000144,0.000439,0.000355,1.9e-05
120,206,232,26,26,0,0,0,6,2.328701,0.0,5954.160223,237.252596,3040.418703,2577.957523,108.37,120,3,100,149760.0,12308.691,51.0707,188.4975,0.0,0.0,0.0,0.0,26,0.029126,0.996077,0.49643,0.500714,1.001701,0.399238,0.299546,0.299317,0.500275,0.04994,0.199114,0.299193,0.498191,0.402708,0.050093,0.001707,0.000384,0.000421,0.001866,0.000271,0.000192,0.000159,0.000479,5e-06,8e-05,0.000144,0.00047,0.000368,1.9e-05
140,205,241,36,36,0,0,0,9,5.889466,0.0,5985.083425,234.843932,3039.266602,2578.179333,122.65,140,3,96,174720.0,14406.7725,67.9351,198.1763,0.0,0.0,0.0,0.0,26,0.029268,0.995888,0.496106,0.500568,1.004019,0.398851,0.299163,0.29952,0.499989,0.049917,0.199232,0.299416,0.497895,0.402366,0.050069,0.001765,0.000376,0.000461,0.002137,0.000291,0.000202,0.000172,0.000438,5e-06,8.1e-05,0.000146,0.000519,0.000376,2.1e-05
160,203,246,43,43,0,0,0,11,8.183273,0.0,6028.38704,235.080805,3036.735921,2575.094639,138.79,160,3,93,199680.0,16488.009,87.0407,206.7693,0.0,0.0,0.0,0.0,26,0.034483,0.996059,0.496794,0.500875,1.002483,0.399257,0.29859,0.299736,0.499023,0.050021,0.199094,0.299256,0.496997,0.402405,0.049939,0.001734,0.000384,0.000432,0.002213,0.000371,0.000222,0.000182,0.000459,5e-06,8e-05,0.000152,0.00054,0.000373,2.3e-05
180,201,250,49,49,0,0,0,15,10.749159,0.0,6049.046291,235.264993,3033.985848,2570.644087,155.56,180,3,91,224640.0,18553.914,107.6484,213.9873,0.1438,0.0,0.0,0.0,26,0.034826,0.996089,0.496173,0.500127,1.002487,0.399011,0.298294,0.299646,0.498651,0.04999,0.199108,0.299149,0.496693,0.402636,0.050003,0.001721,0.000401,0.000428,0.002167,0.000361,0.000215,0.000186,0.000456,5e-06,7.9e-05,0.000148,0.000509,0.000364,2.3e-05
200,205,256,51,51,0,0,0,15,10.876158,0.0,6055.129806,239.234066,3029.889775,2564.599713,170.58,200,3,90,249600.0,20606.664,130.2499,220.4279,0.1438,0.0,0.0,0.0,75,0.043902,0.995719,0.495378,0.499952,1.003655,0.398638,0.298751,0.299388,0.498485,0.049949,0.198878,0.299492,0.496586,0.403741,0.049951,0.001721,0.000419,0.000465,0.002273,0.000358,0.000222,0.000193,0.000471,5e-06,8.2e-05,0.000161,0.000515,0.000388,2.4e-05
220,200,258,58,58,0,0,0,17,11.2662,0.0,6062.766076,236.157773,3032.576028,2557.214587,188.67,220,3,90,274560.0,22666.494,154.0028,225.4247,0.3324,0.0,0.0,0.0,75,0.045,0.996099,0.495755,0.499985,1.004312,0.398428,0.299085,0.299341,0.498344,0.04991,0.199038,0.299465,0.497058,0.403573,0.049962,0.001792,0.000415,0.000489,0.002111,0.000329,0.00021,0.000184,0.000466,5e-06,8.4e-05,0.000156,0.000542,0.000379,2.5e-05
240,200,261,61,61,0,0,0,16,8.220631,0.0,6106.441758,235.669847,3036.109522,2546.703871,206.09,240,3,90,299520.0,24720.1365,178.2322,228.533,0.3324,0.0,0.0,0.0,75,0.045,0.996406,0.495118,0.499908,1.005015,0.398099,0.298555,0.299092,0.498434,0.04985,0.199196,0.299232,0.496347,0.404338,0.04991,0.001776,0.0004,0.000488,0.002375,0.000331,0.000221,0.000187,0.000464,5e-06,9e-05,0.000156,0.000543,0.00042,2.5e-05
260,200,266,66,66,0,0,0,18,8.626707,0.0,6133.733606,234.216937,3037.156356,2542.090478,221.75,260,3,89,324480.0,26767.815,190.3812,232.7817,0.6196,0.0,0.0,0.0,75,0.045,0.997042,0.494904,0.499816,1.006915,0.398042,0.298401,0.298741,0.498537,0.049869,0.198896,0.299335,0.497005,0.405112,0.050114,0.001777,0.000423,0.000498,0.002485,0.000323,0.000221,0.000185,0.000466,5e-06,9.5e-05,0.000161,0.000527,0.000462,2.7e-05
280,202,271,69,69,0,0,0,19,9.406848,0.0,6142.904523,235.76569,3034.827462,2542.090056,236.51,280,3,88,349440.0,28809.6765,197.5853,237.8482,0.8072,0.0,0.0,0.0,75,0.044554,0.996872,0.494997,0.499757,1.006784,0.39826,0.29867,0.299157,0.498694,0.049907,0.198962,0.299428,0.496979,0.405437,0.050097,0.001865,0.000429,0.000509,0.002516,0.00033,0.000224,0.000183,0.000477,5e-06,9.6e-05,0.000162,0.000528,0.000475,2.7e-05
300,196,272,76,76,0,0,0,21,9.761488,0.0,6183.728565,231.634344,3038.604169,2541.872073,256.1,300,3,87,374400.0,30858.8865,205.0331,241.8188,1.1288,0.0,0.0,0.0,75,0.045918,0.996809,0.495045,0.499532,1.004684,0.398461,0.299056,0.299125,0.498533,0.049878,0.198857,0.299504,0.496688,0.404877,0.050175,0.001777,0.000423,0.000499,0.002214,0.000319,0.000227,0.00018,0.000491,5e-06,9.2e-05,0.000158,0.000492,0.000456,2.5e-05
320,193,274,81,81,0,0,0,26,11.320003,0.0,6239.285242,228.569143,3040.110854,2541.756963,273.33,320,3,86,399360.0,32896.134,212.4911,244.6754,1.1288,0.0,0.0,0.0,75,0.046632,0.996551,0.494638,0.499355,1.005048,0.398825,0.299091,0.299146,0.498438,0.049938,0.198799,0.299803,0.496896,0.404882,0.050141,0.00183,0.000424,0.000506,0.002104,0.000312,0.000229,0.000182,0.000492,5e-06,9.6e-05,0.000158,0.000501,0.000459,2.6e-05
340,191,278,87,87,0,0,0,27,10.188575,0.0,6330.304463,224.296829,3045.514596,2541.698727,290.04,340,3,86,424320.0,34933.335,219.9492,247.479,1.2138,0.0,0.0,0.0,75,0.041885,0.997557,0.494644,0.498468,1.006174,0.398706,0.29923,0.299481,0.499135,0.049932,0.198524,0.299534,0.497709,0.40407,0.050166,0.001938,0.00038,0.00037,0.002072,0.000293,0.000212,0.000182,0.000474,5e-06,8.8e-05,0.000154,0.00049,0.000488,2.6e-05
360,195,282,87,87,0,0,0,25,8.641498,0.0,6421.969355,228.327029,3043.031473,2541.669194,303.86,360,3,86,449280.0,36981.015,227.4073,251.3611,1.3619,0.0,0.0,0.0,75,0.041026,0.997948,0.494618,0.498723,1.006592,0.398427,0.299258,0.299577,0.498834,0.049971,0.198484,0.299537,0.498298,0.403703,0.050262,0.00194,0.000378,0.000369,0.002055,0.000294,0.000209,0.000181,0.00047,5e-06,8.7e-05,0.000153,0.000505,0.000488,2.6e-05
380,198,286,88,88,0,0,0,23,7.907246,0.0,6477.916307,231.972706,3040.120048,2541.477031,318.02,380,3,86,474240.0,39028.695,235.052,256.0236,1.5574,0.0,0.0,0.0,75,0.040404,0.99819,0.494496,0.499142,1.005781,0.398334,0.298925,0.299319,0.498031,0.049964,0.198624,0.299158,0.498637,0.403916,0.050254,0.001974,0.000389,0.000384,0.002089,0.000291,0.000209,0.000182,0.000478,5e-06,8.8e-05,0.00016,0.000538,0.000497,2.6e-05
400,198,290,92,92,0,0,0,25,9.928733,0.0,6515.464219,231.585721,3038.485547,2539.820598,332.03,400,3,85,499200.0,41071.3635,244.7192,260.2427,1.5574,0.0,0.0,0.0,75,0.040404,0.998149,0.494473,0.498635,1.006195,0.398504,0.298725,0.2991,0.498773,0.050055,0.198649,0.298767,0.498213,0.403326,0.050354,0.002042,0.000382,0.000363,0.002095,0.000302,0.000213,0.000187,0.000505,5e-06,8.2e-05,0.000157,0.000542,0.00048,2.7e-05
420,197,292,95,95,0,0,0,24,10.321958,0.0,6553.232002,232.105251,3037.572791,2538.159294,348.72,420,3,84,524160.0,43117.2615,255.4734,264.3511,1.5932,0.0,0.0,0.0,75,0.035533,0.99746,0.494423,0.498233,1.006617,0.399004,0.29872,0.299423,0.499057,0.050086,0.198685,0.299227,0.497725,0.403543,0.050496,0.002068,0.000386,0.000329,0.002062,0.000288,0.000196,0.000186,0.000497,5e-06,8.4e-05,0.000167,0.000521,0.000475,2.6e-05
440,195,293,98,98,0,0,0,24,8.714651,0.0,6611.272291,232.192122,3039.093228,2537.182067,367.08,440,3,84,549120.0,45168.4515,266.2417,267.9244,1.5932,0.0,0.0,0.0,75,0.035897,0.997564,0.494383,0.498155,1.005976,0.398954,0.298917,0.299273,0.499273,0.050105,0.198917,0.29927,0.497729,0.403142,0.050434,0.002054,0.000389,0.00033,0.001962,0.000286,0.000192,0.00019,0.000493,5e-06,8.1e-05,0.000167,0.000515,0.000472,2.6e-05
460,193,296,103,103,0,0,0,24,8.529595,0.0,6714.188801,227.867457,3043.602947,2536.587396,384.87,460,3,84,574080.0,47234.913,277.0101,269.5576,1.705,0.0,0.0,0.0,75,0.036269,0.997041,0.494378,0.497762,1.004981,0.398742,0.299271,0.29925,0.499435,0.050061,0.199232,0.299728,0.498001,0.402299,0.050476,0.002074,0.000382,0.00034,0.001989,0.000279,0.000198,0.000192,0.000489,5e-06,8.3e-05,0.000174,0.000518,0.000409,2.6e-05
480,196,301,105,105,0,0,0,22,6.790427,0.0,6841.50136,228.672682,3044.536891,2536.216081,395.66,480,3,84,599040.0,49329.828,287.7784,272.8481,1.705,0.0,0.0,0.0,75,0.035714,0.996999,0.494614,0.497596,1.005686,0.398686,0.299694,0.299654,0.50018,0.049992,0.199374,0.299505,0.498352,0.402542,0.050485,0.002085,0.000385,0.000374,0.002032,0.00029,0.000204,0.000198,0.0005,5e-06,7.9e-05,0.000182,0.00052,0.000402,2.6e-05
500,200,306,106,106,0,0,0,22,6.410348,0.0,6929.568694,234.056019,3039.533633,2535.980496,405.69,500,3,84,624000.0,51420.198,298.5467,279.3847,1.705,0.0,0.0,0.0,75,0.035,0.997206,0.4951,0.497501,1.006489,0.398428,0.299444,0.299657,0.499983,0.049973,0.199142,0.299793,0.498643,0.402877,0.050524,0.002116,0.00039,0.000374,0.002023,0.000301,0.000213,0.000201,0.000489,5e-06,8.2e-05,0.000181,0.000519,0.000429,2.6e-05
520,204,311,107,107,0,0,0,23,5.851064,0.0,6973.331173,238.571606,3035.577331,2535.743354,415.91,520,3,84,648960.0,53510.568,309.4043,285.1371,1.705,0.0,0.0,0.0,97,0.034314,0.998454,0.495131,0.498257,1.005011,0.398621,0.299698,0.299845,0.500887,0.049995,0.199325,0.299431,0.49864,0.402169,0.05045,0.002354,0.000413,0.000399,0.002008,0.000297,0.00022,0.000194,0.000525,5e-06,8.7e-05,0.000176,0.000523,0.000457,2.6e-05
540,207,315,108,108,0,0,0,22,5.245716,0.0,6981.455477,243.36063,3031.393654,2534.358723,428.89,540,3,84,673920.0,55600.938,321.7066,291.2838,1.705,0.0,0.0,0.0,26,0.033816,0.9973,0.495876,0.497995,1.004815,0.398528,0.299743,0.299536,0.500385,0.05004,0.199414,0.299607,0.497925,0.402295,0.050474,0.002263,0.000449,0.000399,0.001976,0.000295,0.000221,0.000197,0.000525,5e-06,8.9e-05,0.000183,0.000513,0.000452,2.6e-05
560,210,321,111,111,0,0,0,24,5.216563,0.0,6958.010717,244.466043,3030.317394,2532.315041,439.7,560,3,84,698880.0,57691.308,335.3146,295.6444,1.9478,0.0,0.0,0.0,26,0.033333,0.997306,0.495651,0.498383,1.005298,0.398384,0.299947,0.299413,0.499934,0.05004,0.199207,0.299469,0.498188,0.4024,0.050269,0.00234,0.000476,0.000398,0.002009,0.000294,0.000224,0.000195,0.000514,5e-06,8.8e-05,0.000211,0.000511,0.000449,2.5e-05
580,211,324,113,113,0,0,0,22,5.351232,0.0,6929.014543,247.040067,3027.608701,2530.342974,454.33,580,3,84,723840.0,59786.9175,349.4722,300.6301,1.9828,0.0,0.0,0.0,26,0.033175,0.996766,0.49568,0.498643,1.004676,0.398575,0.300566,0.299254,0.500211,0.050012,0.199412,0.299325,0.497776,0.402681,0.05029,0.002312,0.000473,0.000409,0.00201,0.000285,0.000246,0.000196,0.000496,5e-06,9e-05,0.000217,0.000502,0.000454,2.6e-05
600,209,327,118,118,0,0,0,25,7.413695,0.0,6898.666389,245.78832,3026.797985,2528.759194,470.97,600,3,83,748800.0,61887.8955,363.6297,305.4719,1.9828,0.0,0.0,0.0,26,0.033493,0.995903,0.495527,0.498028,1.004086,0.398668,0.301058,0.299431,0.500126,0.050066,0.199285,0.299549,0.498014,0.401989,0.050321,0.002346,0.000483,0.000401,0.001769,0.000295,0.000255,0.000196,0.000506,5e-06,9.1e-05,0.00022,0.000483,0.000416,2.5e-05
620,213,334,121,121,0,0,0,24,4.863846,0.0,6905.9044,247.545605,3027.590549,2527.401372,477.36,620,3,83,773760.0,64024.6995,377.7872,310.9177,1.9828,0.0,0.0,0.0,26,0.032864,0.995952,0.495904,0.497813,1.00209,0.399158,0.301036,0.299719,0.499835,0.050136,0.198949,0.299909,0.498168,0.401944,0.050302,0.002485,0.000494,0.00041,0.00183,0.000299,0.000253,0.000191,0.000515,6e-06,9.4e-05,0.000228,0.000488,0.000422,2.5e-05
640,207,335,128,128,0,0,0,29,7.892787,0.0,6914.119641,243.967862,3028.139351,2526.170845,496.02,640,3,82,798720.0,66162.3735,391.9447,315.3143,2.2461,0.0,0.0,0.0,26,0.033816,0.996293,0.496483,0.498061,1.000602,0.399435,0.301192,0.299915,0.499136,0.050112,0.198897,0.300074,0.498302,0.401456,0.050315,0.002498,0.000509,0.000424,0.001919,0.000297,0.000248,0.000195,0.0005,5e-06,9.5e-05,0.000231,0.000498,0.000404,2.5e-05
660,208,337,129,129,0,0,0,27,5.470989,0.0,6938.687778,246.496292,3028.032719,2524.998558,512.71,660,3,82,823680.0,68294.5935,406.1022,318.9835,2.2461,0.0,0.0,0.0,75,0.038462,0.996245,0.496229,0.498412,1.00071,0.399843,0.301045,0.299824,0.499224,0.050103,0.198959,0.30024,0.498404,0.401523,0.050285,0.002487,0.000501,0.000413,0.001914,0.000296,0.000249,0.000195,0.0005,5e-06,9.7e-05,0.000232,0.000508,0.000403,2.5e-05
680,211,346,135,135,0,0,0,28,6.331722,0.0,6951.449249,244.130322,3029.537956,2523.827591,517.48,680,3,82,848640.0,70426.8135,420.2598,323.3577,2.9554,0.0,0.0,0.0,75,0.037915,0.994593,0.497017,0.499273,0.999869,0.399345,0.301368,0.299486,0.499419,0.050118,0.199153,0.300089,0.497755,0.402313,0.050328,0.002884,0.000537,0.000435,0.001978,0.00026,0.000238,0.000187,0.00052,5e-06,9.7e-05,0.000225,0.000544,0.000406,2.5e-05
700,207,348,141,141,0,0,0,31,6.864807,0.0,6977.519534,243.68394,3029.451253,2522.601494,542.12,700,3,82,873600.0,72559.0335,434.4173,329.6119,3.139,0.0,0.0,0.0,75,0.038647,0.994722,0.497047,0.499101,0.998716,0.399057,0.301276,0.29973,0.49941,0.050103,0.19944,0.300217,0.497261,0.402624,0.050302,0.002889,0.000541,0.000432,0.001894,0.000258,0.00023,0.000194,0.00052,5e-06,0.000105,0.000218,0.00054,0.00041,2.6e-05
720,208,352,144,144,0,0,0,31,7.573426,0.0,7005.281602,244.938529,3027.488046,2521.252893,553.0,720,3,82,898560.0,74704.0155,448.5748,334.1396,3.2126,0.0,0.0,0.0,26,0.038462,0.994039,0.49692,0.499221,0.998413,0.399041,0.301727,0.299668,0.49909,0.050115,0.199323,0.299428,0.497418,0.402416,0.050307,0.003014,0.000544,0.000438,0.001939,0.00026,0.000251,0.000191,0.000514,5e-06,0.000111,0.000236,0.000537,0.000433,2.7e-05
740,209,357,148,148,0,0,0,34,6.999894,0.0,7042.039322,244.243929,3028.756177,2519.687139,564.14,740,3,82,923520.0,76857.5055,462.7323,338.2584,3.2126,0.0,0.0,0.0,26,0.038278,0.993124,0.495992,0.499211,0.999429,0.398677,0.301612,0.299492,0.499189,0.050155,0.199249,0.299378,0.497498,0.402023,0.050174,0.003052,0.00056,0.000441,0.001971,0.000265,0.000251,0.000199,0.000502,6e-06,0.000112,0.000254,0.000539,0.000422,2.7e-05
760,209,360,151,151,0,0,0,31,5.470503,0.0,7096.793699,244.455703,3030.073794,2517.751504,579.82,760,4,82,948480.0,79017.705,476.8899,342.1944,3.2126,0.0,0.0,0.0,26,0.033493,0.993412,0.496496,0.499243,0.998936,0.398444,0.301245,0.299779,0.498725,0.050161,0.198933,0.299717,0.497579,0.402688,0.050235,0.003095,0.000573,0.000433,0.002062,0.000277,0.000239,0.000198,0.00054,6e-06,0.000116,0.000274,0.000578,0.000446,2.7e-05
780,208,363,155,155,0,0,0,31,6.755054,0.0,7159.12341,244.181112,3029.063833,2515.165096,597.76,780,4,82,973440.0,81190.365,491.0474,346.786,3.2945,0.0,0.0,0.0,26,0.033654,0.992091,0.497086,0.499204,1.000213,0.398222,0.301575,0.299627,0.498676,0.050166,0.199147,0.299904,0.497389,0.402611,0.05018,0.003065,0.000599,0.000424,0.002212,0.000263,0.00024,0.000196,0.000536,6e-06,0.000118,0.000283,0.000586,0.000458,2.7e-05
800,217,373,156,156,0,0,0,28,5.5994,0.0,7224.367352,249.063956,3025.336643,2510.393753,591.63,800,4,82,998400.0,83394.9225,506.5472,352.5888,3.4517,0.0,0.0,0.0,75,0.036866,0.992571,0.49742,0.499957,0.999861,0.397763,0.301672,0.299576,0.498686,0.050151,0.198863,0.300153,0.497423,0.40274,0.050174,0.003137,0.000605,0.000454,0.002236,0.000274,0.000249,0.000193,0.000578,6e-06,0.000117,0.000285,0.00059,0.00048,2.7e-05
820,219,377,158,158,0,0,0,26,6.149639,0.0,7283.68465,253.814895,3020.035466,2502.698903,604.63,820,4,82,1023360.0,85637.1225,523.1021,359.7317,3.4808,0.0,0.0,0.0,75,0.03653,0.992139,0.497993,0.500746,1.000183,0.397824,0.301701,0.29974,0.497965,0.050182,0.198975,0.300572,0.496524,0.402505,0.050231,0.003128,0.000628,0.000481,0.002214,0.000273,0.000251,0.000195,0.00056,6e-06,0.000115,0.000301,0.000602,0.000483,2.7e-05
840,221,382,161,161,0,0,0,26,5.139856,0.0,7323.002762,256.597676,3018.262468,2496.587887,616.14,840,5,82,1048320.0,87886.248,533.5345,365.979,3.4808,0.0,0.0,0.0,54,0.036199,0.993353,0.498186,0.499638,1.001429,0.396938,0.302155,0.299574,0.498181,0.050173,0.198635,0.300662,0.495378,0.402438,0.050249,0.003168,0.000638,0.000509,0.002369,0.00029,0.000262,0.000194,0.000563,6e-06,0.000124,0.000304,0.000662,0.000491,2.8e-05
860,224,388,164,164,0,0,0,27,4.801816,0.0,7336.875127,259.749167,3015.449016,2495.000104,622.45,860,5,82,1073280.0,90143.838,539.9537,372.3408,3.7163,0.0,0.0,0.0,75,0.040179,0.994682,0.497616,0.499199,1.000632,0.397346,0.30224,0.299487,0.498203,0.050167,0.198681,0.300424,0.495233,0.402409,0.050098,0.00316,0.000613,0.000512,0.002393,0.000311,0.00026,0.000191,0.00055,6e-06,0.000123,0.000297,0.000659,0.000488,2.8e-05
880,221,391,170,170,0,0,0,28,7.116227,0.0,7332.649518,258.954825,3013.928948,2493.529071,640.31,880,5,81,1098240.0,92400.435,547.468,378.6524,4.0412,0.0,0.0,0.0,75,0.040724,0.993128,0.497901,0.498588,1.001193,0.397571,0.302319,0.299804,0.498991,0.050109,0.198868,0.300148,0.495009,0.401975,0.049955,0.003134,0.0006,0.000483,0.002665,0.000314,0.000261,0.000185,0.00051,6e-06,0.000123,0.000278,0.000687,0.000472,2.7e-05
900,222,396,174,174,0,0,0,27,5.742377,0.0,7333.565968,259.596066,3014.661557,2492.660772,648.2,900,5,81,1123200.0,94648.095,555.2988,383.8696,4.0747,0.0,0.0,0.0,75,0.040541,0.993211,0.497341,0.498429,1.001,0.397741,0.302337,0.300251,0.499275,0.050102,0.19889,0.300264,0.494895,0.401824,0.050017,0.00311,0.00061,0.000482,0.002656,0.000333,0.000261,0.000198,0.000498,6e-06,0.000124,0.000273,0.000678,0.000462,2.8e-05
920,224,403,179,179,0,0,0,26,5.817831,0.0,7312.975668,260.102182,3014.079988,2492.603729,655.75,920,5,81,1148160.0,96895.755,562.705,390.2075,4.3207,0.0,0.0,0.0,71,0.035714,0.992303,0.497132,0.49876,1.00093,0.397495,0.302855,0.300413,0.499046,0.050046,0.198618,0.300607,0.494322,0.401876,0.04998,0.003142,0.000656,0.000497,0.002618,0.000352,0.000267,0.0002,0.000466,7e-06,0.000122,0.000287,0.000821,0.000447,2.8e-05
940,223,407,184,184,0,0,0,28,5.376713,0.0,7293.354546,260.508895,3014.114392,2492.291015,669.68,940,5,81,1173120.0,99136.758,570.3925,396.3117,4.3993,0.0,0.0,0.0,75,0.035874,0.993524,0.496798,0.499191,1.000935,0.397496,0.302987,0.300114,0.499139,0.050025,0.198797,0.300975,0.49442,0.401419,0.050014,0.003089,0.000631,0.000492,0.002624,0.000347,0.000269,0.000206,0.000476,7e-06,0.000124,0.000268,0.000858,0.000438,2.7e-05
960,221,409,188,188,0,0,0,27,4.728327,0.0,7279.433161,260.903544,3014.368129,2492.056524,692.65,960,5,81,1198080.0,101374.908,578.2234,401.1861,4.5768,0.0,0.0,0.0,75,0.036199,0.994109,0.496128,0.498639,1.000649,0.397533,0.302797,0.300547,0.499208,0.049954,0.198837,0.300548,0.494396,0.400938,0.050023,0.003059,0.000592,0.000472,0.002652,0.00035,0.000272,0.000217,0.000486,7e-06,0.000122,0.000262,0.000872,0.000453,2.7e-05
980,221,413,192,192,0,0,0,28,5.09836,0.0,7296.232671,259.647805,3015.253835,2491.939514,704.32,980,5,81,1223040.0,103635.6585,586.0543,404.8759,4.5768,0.0,0.0,0.0,75,0.036199,0.993348,0.496771,0.498739,1.001157,0.397937,0.302896,0.300901,0.499209,0.049944,0.198672,0.300031,0.49481,0.402005,0.050082,0.003043,0.000614,0.000521,0.002762,0.000351,0.00028,0.000216,0.000477,7e-06,0.000118,0.000264,0.00088,0.000536,2.7e-05
1000,225,421,196,196,0,0,0,27,5.784981,0.0,7308.202241,260.914577,3013.300442,2491.880813,708.97,1000,5,81,1248000.0,105911.3505,593.8852,410.6463,4.9412,0.0,0.0,0.0,54,0.035556,0.994097,0.496454,0.499904,1.000873,0.397054,0.303003,0.300822,0.499284,0.049977,0.198408,0.300257,0.494887,0.402378,0.050199,0.003268,0.000612,0.000601,0.002846,0.000334,0.000274,0.000215,0.000484,7e-06,0.000118,0.000273,0.000919,0.000541,2.9e-05
1020,224,423,199,199,0,0,0,26,5.022296,0.0,7323.039767,263.537035,3011.440669,2491.62656,729.91,1020,5,81,1272960.0,108200.2905,601.9621,416.8844,4.9412,0.0,0.0,0.0,54,0.035714,0.993737,0.49605,0.500244,1.001175,0.397299,0.303029,0.300502,0.500093,0.049999,0.198235,0.300298,0.494914,0.402399,0.050239,0.003212,0.000639,0.0006,0.002846,0.000341,0.000283,0.000205,0.000504,7e-06,0.000119,0.000276,0.00093,0.000558,2.9e-05
1040,224,427,203,203,0,0,0,25,5.101617,0.0,7328.517319,263.186724,3011.71166,2490.169435,742.57,1040,5,81,1297920.0,110489.2305,611.7933,421.215,4.9412,0.0,0.0,0.0,26,0.035714,0.994178,0.496558,0.500975,1.001173,0.397019,0.303094,0.300255,0.499576,0.049934,0.197914,0.30097,0.494716,0.402646,0.050387,0.003268,0.000676,0.000595,0.002821,0.000356,0.0003,0.000198,0.000531,7e-06,0.000111,0.000284,0.000939,0.000572,3e-05
1060,225,432,207,207,0,0,0,25,5.006936,0.0,7356.80295,261.441918,3013.551146,2488.450889,747.67,1060,5,81,1322880.0,112788.138,622.897,424.4274,4.9957,0.0,0.0,0.0,54,0.04,0.992814,0.496427,0.501396,1.001662,0.396715,0.303011,0.300406,0.499147,0.049879,0.197984,0.301243,0.494095,0.402864,0.050509,0.003202,0.000671,0.00061,0.003129,0.000371,0.000306,0.000199,0.000536,7e-06,0.000117,0.000287,0.001013,0.000567,2.9e-05
1080,226,436,210,210,0,0,0,25,4.85517,0.0,7380.703433,263.786437,3011.358393,2487.37881,758.19,1080,5,81,1347840.0,115090.368,634.1314,429.9396,5.3262,0.0,0.0,0.0,54,0.039823,0.993407,0.496985,0.501507,1.002243,0.396814,0.303045,0.300821,0.498553,0.04989,0.1979,0.301563,0.494311,0.402853,0.050623,0.003163,0.000693,0.000625,0.003114,0.000374,0.000306,0.000213,0.000549,7e-06,0.000119,0.000294,0.001035,0.000566,3e-05
